scope,date,name,code,gas_in_storage_twh,working_gas_volume_twh,fill_pct,consumption_gwh_per_day,injection_gwh_per_day,withdrawal_gwh_per_day,net_withdrawal_gwh_per_day,injection_capacity_gwh_per_day,withdrawal_capacity_gwh_per_day,trend_pct,status,full_pct,source
DE,2026-04-22,Germany,DE,59.0987,247.9046,23.84,903.9,140.65,83.7,-56.9,4286.25,7081.16,0.02,E,23.84,GIE AGSI+ API v013
DE,2026-04-23,Germany,DE,59.1907,247.9046,23.88,903.9,159.8,67.9,-91.9,4286.25,7081.16,0.04,E,23.88,GIE AGSI+ API v013
DE,2026-04-24,Germany,DE,59.6817,247.7146,24.09,903.9,512.91,30.1,-482.8,4286.25,7081.16,0.2,E,24.09,GIE AGSI+ API v013
DE,2026-04-25,Germany,DE,60.4016,247.7146,24.38,903.9,754.96,29.8,-725.2,4286.25,7081.16,0.29,E,24.38,GIE AGSI+ API v013
DE,2026-04-26,Germany,DE,61.105,247.7146,24.67,903.9,736.49,28.5,-708,4286.25,7081.16,0.28,E,24.67,GIE AGSI+ API v013
DE,2026-04-27,Germany,DE,61.541,247.7146,24.84,903.9,494.74,58,-436.7,4286.25,7081.16,0.18,E,24.84,GIE AGSI+ API v013
DE,2026-04-28,Germany,DE,62.2792,247.7146,25.14,903.9,750.58,26,-724.5,4286.25,7081.16,0.3,E,25.14,GIE AGSI+ API v013
DE,2026-04-29,Germany,DE,63.0015,247.7146,25.43,903.9,752.71,30.3,-722.4,4286.25,7081.16,0.29,E,25.43,GIE AGSI+ API v013
DE,2026-04-30,Germany,DE,63.6946,247.7146,25.71,903.9,741.96,23.9,-718.1,4286.25,7081.16,0.28,E,25.71,GIE AGSI+ API v013
DE,2026-05-01,Germany,DE,64.7072,247.7146,26.12,903.9,1013.61,5.1,-1008.5,4286.25,7081.16,0.41,E,26.12,GIE AGSI+ API v013
DE,2026-05-02,Germany,DE,65.6998,247.7146,26.52,903.9,1010.05,10.4,-999.6,4286.25,7081.16,0.4,E,26.52,GIE AGSI+ API v013
DE,2026-05-03,Germany,DE,66.6615,247.7146,26.91,903.9,969.87,8.2,-961.7,4286.25,7081.16,0.39,E,26.91,GIE AGSI+ API v013
DE,2026-05-04,Germany,DE,67.2853,247.7476,27.16,903.9,599.42,12.6,-586.8,4286.25,7081.16,0.25,C,27.16,GIE AGSI+ API v013
DE,2026-05-05,Germany,DE,67.3844,247.7476,27.2,903.9,483.65,134.6,-349.1,4286.25,7081.16,0.04,C,27.2,GIE AGSI+ API v013
DE,2026-05-06,Germany,DE,67.5065,247.7476,27.25,903.9,182.43,60.3,-122.1,4286.25,7081.16,0.05,C,27.25,GIE AGSI+ API v013
DE,2026-05-07,Germany,DE,67.4451,247.7476,27.22,903.9,90.52,151.9,61.4,4286.25,7081.16,-0.02,C,27.22,GIE AGSI+ API v013
DE,2026-05-08,Germany,DE,67.6808,247.7476,27.32,903.9,252.23,16.5,-235.7,4286.25,7081.16,0.1,C,27.32,GIE AGSI+ API v013
DE,2026-05-09,Germany,DE,68.3625,247.7476,27.59,903.9,726.11,18.6,-707.5,4286.25,7081.16,0.28,C,27.59,GIE AGSI+ API v013
DE,2026-05-10,Germany,DE,69.1419,247.7476,27.91,903.9,800.37,13.1,-787.3,4286.25,7081.16,0.31,C,27.91,GIE AGSI+ API v013
DE,2026-05-11,Germany,DE,69.5819,247.7476,28.09,903.9,433.1,18.2,-414.9,4286.25,7081.16,0.18,C,28.09,GIE AGSI+ API v013
DE,2026-05-12,Germany,DE,69.5477,247.7476,28.07,903.9,85.76,128.8,43.1,4286.25,7081.16,-0.01,C,28.07,GIE AGSI+ API v013
DE,2026-05-13,Germany,DE,69.4305,247.7476,28.02,903.9,87.66,204.8,117.2,4286.25,7081.16,-0.05,C,28.02,GIE AGSI+ API v013
DE,2026-05-14,Germany,DE,69.506,247.7476,28.06,903.9,121.25,45.7,-75.5,4286.25,7081.16,0.03,C,28.06,GIE AGSI+ API v013
DE,2026-05-15,Germany,DE,69.6479,247.7476,28.11,903.9,192.74,50.8,-141.9,4286.25,7081.16,0.06,C,28.11,GIE AGSI+ API v013
DE,2026-05-16,Germany,DE,69.9345,247.7476,28.23,903.9,341.2,14.8,-326.4,4286.25,7081.16,0.12,C,28.23,GIE AGSI+ API v013
DE,2026-05-17,Germany,DE,70.3718,247.7476,28.4,903.9,455.72,12.6,-443.1,4286.25,7081.16,0.18,C,28.4,GIE AGSI+ API v013
DE,2026-05-18,Germany,DE,70.5197,247.7476,28.46,903.9,171.75,69.8,-101.9,4286.25,7081.16,0.06,C,28.46,GIE AGSI+ API v013
DE,2026-05-19,Germany,DE,70.6091,247.7476,28.5,903.9,262.62,137.2,-125.4,4286.25,7081.16,0.04,C,28.5,GIE AGSI+ API v013
DE,2026-05-20,Germany,DE,70.5616,247.7476,28.48,903.9,99.05,182.6,83.5,4286.25,7081.16,-0.02,C,28.48,GIE AGSI+ API v013
DE,2026-05-21,Germany,DE,70.8824,247.7476,28.61,903.9,374.22,32,-342.2,4286.25,7081.16,0.13,C,28.61,GIE AGSI+ API v013
DE,2026-05-22,Germany,DE,71.5024,247.7476,28.86,903.9,655.42,21.2,-634.2,4286.25,7081.16,0.25,C,28.86,GIE AGSI+ API v013
DE,2026-05-23,Germany,DE,72.6752,247.7476,29.33,903.9,1204.49,24,-1180.4,4286.25,7081.16,0.47,C,29.33,GIE AGSI+ API v013
DE,2026-05-24,Germany,DE,73.9207,247.7476,29.84,903.9,1262.41,18.2,-1244.2,4286.25,7081.16,0.5,C,29.84,GIE AGSI+ API v013
DE,2026-05-25,Germany,DE,74.9854,247.7476,30.27,903.9,1116.74,42.8,-1073.9,4286.25,7081.16,0.43,C,30.27,GIE AGSI+ API v013
DE,2026-05-26,Germany,DE,75.9172,247.7476,30.64,903.9,949.81,24,-925.9,4286.25,7081.16,0.38,E,30.64,GIE AGSI+ API v013
DE,2026-05-27,Germany,DE,76.8096,247.7476,31,903.9,887.34,8.9,-878.5,4286.25,7081.16,0.36,C,31,GIE AGSI+ API v013
DE,2026-05-28,Germany,DE,77.5937,247.7476,31.32,903.9,788.13,15,-773.2,4286.25,7081.16,0.32,C,31.32,GIE AGSI+ API v013
DE,2026-05-29,Germany,DE,78.6005,247.7476,31.73,903.9,1018.43,11.7,-1006.7,4286.25,7081.16,0.41,C,31.73,GIE AGSI+ API v013
DE,2026-05-30,Germany,DE,79.5102,247.7476,32.09,903.9,934.73,12.3,-922.4,4286.25,7081.16,0.37,C,32.09,GIE AGSI+ API v013
DE,2026-05-31,Germany,DE,80.557,247.7476,32.52,903.9,1027.16,4.1,-1023,4286.25,7081.16,0.42,C,32.52,GIE AGSI+ API v013
DE,2026-06-01,Germany,DE,80.9866,247.7476,32.69,903.9,657.35,8.9,-648.4,4286.25,7081.16,0.17,C,32.69,GIE AGSI+ API v013
DE,2026-06-02,Germany,DE,81.75,247.7476,33,903.9,755.11,8.4,-746.7,4286.25,7081.16,0.31,C,33,GIE AGSI+ API v013
DE,2026-06-03,Germany,DE,82.359,247.7476,33.24,903.9,621.45,12.2,-609.2,4286.25,7081.16,0.25,C,33.24,GIE AGSI+ API v013
DE,2026-06-04,Germany,DE,83.3196,247.7476,33.63,903.9,967.44,6.8,-960.6,4286.25,7081.16,0.39,E,33.63,GIE AGSI+ API v013
DE,2026-06-05,Germany,DE,84.0399,247.7476,33.92,903.9,721.63,12.4,-709.2,4291.38,7081.16,0.29,C,33.92,GIE AGSI+ API v013
DE,2026-06-06,Germany,DE,85.024,247.7476,34.32,903.9,1004.89,0.3,-1004.6,4291.38,7081.16,0.4,C,34.32,GIE AGSI+ API v013
DE,2026-06-07,Germany,DE,85.9904,247.7476,34.71,903.9,961.12,0,-961.1,4291.38,7081.16,0.39,C,34.71,GIE AGSI+ API v013
DE,2026-06-08,Germany,DE,86.7014,247.7476,35,903.9,727.63,8.5,-719.2,4291.38,7081.16,0.29,E,35,GIE AGSI+ API v013
DE,2026-06-09,Germany,DE,87.3989,247.7476,35.28,903.9,698.24,7,-691.2,4291.38,7081.16,0.28,C,35.28,GIE AGSI+ API v013
DE,2026-06-10,Germany,DE,87.9046,247.7476,35.48,903.9,499.47,7.3,-492.1,4291.38,7081.16,0.2,E,35.48,GIE AGSI+ API v013
DE,2026-06-11,Germany,DE,88.2634,247.7476,35.63,903.9,398.96,32.7,-366.2,4291.38,7081.16,0.14,C,35.63,GIE AGSI+ API v013
DE,2026-06-12,Germany,DE,88.8577,247.7476,35.87,903.9,700.29,6,-694.2,4291.38,7081.16,0.24,C,35.87,GIE AGSI+ API v013
DE,2026-06-13,Germany,DE,89.9469,246.7926,36.45,903.9,1106.65,10.2,-1096.4,4286.25,7081.16,0.44,C,36.45,GIE AGSI+ API v013
DE,2026-06-14,Germany,DE,90.86,246.7926,36.82,903.9,950.36,37.2,-913.2,4286.25,7081.16,0.37,C,36.82,GIE AGSI+ API v013
DE,2026-06-15,Germany,DE,91.4603,246.7926,37.06,903.9,664.85,55.9,-608.9,4286.25,7081.16,0.24,C,37.06,GIE AGSI+ API v013
DE,2026-06-16,Germany,DE,91.9222,246.7926,37.25,903.9,515.83,56.9,-459,4291.38,7081.16,0.19,C,37.25,GIE AGSI+ API v013
DE,2026-06-17,Germany,DE,92.4687,246.7926,37.47,903.9,570.94,7.6,-563.3,4291.38,7081.16,0.22,C,37.47,GIE AGSI+ API v013
DE,2026-06-18,Germany,DE,93.0712,246.7926,37.71,903.9,605.11,9.7,-595.4,4291.38,7081.16,0.24,E,37.71,GIE AGSI+ API v013
DE,2026-06-19,Germany,DE,93.8411,246.7926,38.02,903.9,781.4,5.4,-776,4291.38,7081.16,0.31,E,38.02,GIE AGSI+ API v013
DE,2026-06-20,Germany,DE,94.7006,246.7926,38.37,903.9,880.18,24.6,-855.6,4291.38,7081.16,0.35,E,38.37,GIE AGSI+ API v013
DE,2026-06-21,Germany,DE,95.5939,246.7926,38.73,903.9,924.63,22.6,-902.1,4291.38,7081.16,0.36,E,38.73,GIE AGSI+ API v013
DE,2026-06-22,Germany,DE,96.2158,246.7926,38.99,903.9,652.54,48.6,-603.9,4291.38,7081.16,0.25,E,38.99,GIE AGSI+ API v013
DE,2026-06-23,Germany,DE,96.8269,246.7926,39.23,903.9,548.99,17.7,-531.3,4291.38,7081.16,0.25,C,39.23,GIE AGSI+ API v013
DE,2026-06-24,Germany,DE,97.5494,246.7926,39.53,903.9,732.79,0.6,-732.2,4291.38,7081.16,0.29,C,39.53,GIE AGSI+ API v013
DE,2026-06-25,Germany,DE,98.4748,246.7926,39.9,903.9,935.53,0,-935.5,4291.38,7081.16,0.37,C,39.9,GIE AGSI+ API v013
DE,2026-06-26,Germany,DE,99.3729,246.7926,40.27,903.9,901.57,0.1,-901.5,4291.38,7081.16,0.36,C,40.27,GIE AGSI+ API v013
DE,2026-06-27,Germany,DE,100.5787,246.7926,40.75,903.9,1207.66,1.2,-1206.5,4291.38,7081.16,0.49,C,40.75,GIE AGSI+ API v013
DE,2026-06-28,Germany,DE,101.6988,246.7926,41.21,903.9,1137.93,18,-1119.9,4291.38,7081.16,0.45,E,41.21,GIE AGSI+ API v013
DE,2026-06-29,Germany,DE,102.4446,246.7926,41.51,903.9,778.67,32.8,-745.9,4291.38,7081.16,0.3,C,41.51,GIE AGSI+ API v013
DE,2026-06-30,Germany,DE,102.9307,246.7926,41.71,903.9,575.32,0.5,-574.8,4291.38,7081.16,0.2,C,41.71,GIE AGSI+ API v013
DE,2026-07-01,Germany,DE,103.6008,246.7926,41.98,903.9,793.53,113,-680.5,4291.38,7081.16,0.27,C,41.98,GIE AGSI+ API v013
DE,2026-07-02,Germany,DE,104.0406,246.7926,42.16,903.9,446.79,6.3,-440.5,4291.38,7081.16,0.18,E,42.16,GIE AGSI+ API v013
DE,2026-07-03,Germany,DE,104.5077,246.7926,42.35,903.9,471.73,7.6,-464.1,4291.38,7081.16,0.19,E,42.35,GIE AGSI+ API v013
DE,2026-07-04,Germany,DE,105.1798,246.7926,42.62,903.9,692.51,2.7,-689.8,4291.38,7081.16,0.27,C,42.62,GIE AGSI+ API v013
DE,2026-07-05,Germany,DE,105.8202,246.7926,42.88,903.9,644.84,9.8,-635,4291.38,7081.16,0.26,E,42.88,GIE AGSI+ API v013
DE,2026-07-06,Germany,DE,106.3564,246.7926,43.1,903.9,537.97,4.2,-533.7,4291.38,7081.16,0.22,C,43.1,GIE AGSI+ API v013
DE,2026-07-07,Germany,DE,106.8998,246.7926,43.32,903.9,538.33,6.4,-531.9,4291.38,7081.16,0.22,C,43.32,GIE AGSI+ API v013
DE,2026-07-08,Germany,DE,107.2219,246.7926,43.45,903.9,356.65,26.7,-330,4291.38,7081.16,0.13,C,43.45,GIE AGSI+ API v013
DE,2026-07-09,Germany,DE,107.5047,246.7926,43.56,903.9,289.78,19.3,-270.5,4291.38,7081.16,0.11,C,43.56,GIE AGSI+ API v013
DE,2026-07-10,Germany,DE,107.7322,246.7926,43.65,903.9,232.21,9.5,-222.7,4291.38,7081.16,0.09,C,43.65,GIE AGSI+ API v013
DE,2026-07-11,Germany,DE,108.4502,246.7926,43.94,903.9,730.16,4.2,-726,4291.38,7081.16,0.29,C,43.94,GIE AGSI+ API v013
DE,2026-07-12,Germany,DE,109.2223,246.7926,44.26,903.9,774.39,2.4,-772,4291.38,7081.16,0.31,C,44.26,GIE AGSI+ API v013
DE,2026-07-13,Germany,DE,109.7855,246.7926,44.48,903.9,552.65,3.1,-549.5,4291.38,7081.16,0.23,C,44.48,GIE AGSI+ API v013
DE,2026-07-14,Germany,DE,110.1996,246.7926,44.65,903.9,438.57,14.9,-423.6,4291.38,7081.16,0.17,C,44.65,GIE AGSI+ API v013
DE,2026-07-15,Germany,DE,110.5837,246.489,44.86,903.9,389.14,5.1,-384.1,4297.72,7067.36,0.16,C,44.86,GIE AGSI+ API v013
DE,2026-07-16,Germany,DE,110.6923,246.489,44.91,903.9,229.87,120.9,-109,4297.72,7067.36,0.04,C,44.91,GIE AGSI+ API v013
DE,2026-07-17,Germany,DE,110.9575,246.489,45.02,903.9,315.12,49.9,-265.2,4297.72,7067.36,0.11,C,45.02,GIE AGSI+ API v013
DE,2026-07-18,Germany,DE,111.4418,246.489,45.21,903.9,504.27,6.3,-498,4297.72,7067.36,0.2,C,45.21,GIE AGSI+ API v013
DE,2026-07-19,Germany,DE,111.9758,246.489,45.43,903.9,538.48,7.8,-530.7,4297.72,7067.36,0.22,C,45.43,GIE AGSI+ API v013
DE,2026-07-20,Germany,DE,112.2197,246.489,45.53,903.9,274.85,39.9,-234.9,4297.72,7067.36,0.1,C,45.53,GIE AGSI+ API v013
DE,2026-07-21,Germany,DE,112.2205,246.489,45.53,903.9,188.15,187.4,-0.8,4297.72,7067.36,0,C,45.53,GIE AGSI+ API v013
DE,2026-07-22,Germany,DE,112.458,246.489,45.62,903.9,265.05,18.6,-246.4,4297.72,7067.36,0.1,C,45.62,GIE AGSI+ API v013
DE,2026-07-23,Germany,DE,112.6447,246.489,45.7,903.9,224.82,30.8,-194,4297.72,7067.36,0.08,C,45.7,GIE AGSI+ API v013
